name,address,price,distance,rate_review,num_review,rating_stars,link,source_url
Pokoje i Apartamenty Retro Gdynia,Gdynia,306,900.0,8.7,265.0,3,https://www.booking.com/hotel/pl/apartamenty-retro-gdynia.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJDI0NmU0NmYxLWFkYmYtNGNhNi04M2I3LWZjNzRiODhlMWYyMdgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=class_asc&srpvid=501f76a50ea500a3&srepoch=1735318347&all_sr_blocks=73038703_86232809_0_0_0&highlighted_blocks=73038703_86232809_0_0_0&matching_block_id=73038703_86232809_0_0_0&sr_pri_blocks=73038703_86232809_0_0_0__30600&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=class_asc
Willa Długa No. 4 Bed & Breakfast,Gdynia,204,3100.0,8.7,1536.0,3,https://www.booking.com/hotel/pl/willa-dluga-no-4-bed-amp-breakfast.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJDI0NmU0NmYxLWFkYmYtNGNhNi04M2I3LWZjNzRiODhlMWYyMdgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=class_asc&srpvid=501f76a50ea500a3&srepoch=1735318347&all_sr_blocks=110444303_89104272_2_1_0&highlighted_blocks=110444303_89104272_2_1_0&matching_block_id=110444303_89104272_2_1_0&sr_pri_blocks=110444303_89104272_2_1_0__20400&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=class_asc
APARTAMENTY Z MORZA I MARZEŃ,"Śródmieście, Gdynia",346,300.0,9.7,106.0,3,https://www.booking.com/hotel/pl/apartamenty-z-morza-i-marzen.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJDI0NmU0NmYxLWFkYmYtNGNhNi04M2I3LWZjNzRiODhlMWYyMdgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=class_asc&srpvid=501f76a50ea500a3&srepoch=1735318347&all_sr_blocks=1164143802_389094835_0_0_0&highlighted_blocks=1164143802_389094835_0_0_0&matching_block_id=1164143802_389094835_0_0_0&sr_pri_blocks=1164143802_389094835_0_0_0__34644&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=class_asc
Relais & Châteaux Hotel Quadrille - Adults Only,"Orłowo, Gdynia",494,4000.0,9.3,565.0,5,https://www.booking.com/hotel/pl/quadrille-conference-amp-spa.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJDExOTIwNzFiLTk2ZGMtNGU5OS1iMmU1LTZkZTVlYjNjM2EzYtgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=class&srpvid=00c576a5f4f61cae&srepoch=1735318347&all_sr_blocks=134240703_279443558_2_2_0_485233&highlighted_blocks=134240703_279443558_2_2_0_485233&matching_block_id=134240703_279443558_2_2_0_485233&sr_pri_blocks=134240703_279443558_2_2_0_485233_49400&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=class
Eleven Pokoje,Gdynia,164,6500.0,8.6,253.0,0,https://www.booking.com/hotel/pl/eleven-pokoje.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJGUxYWNmZGI3LWY1OTAtNDEzNy1hMjNmLTZmZGVmYjM4MDQzM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=price&srpvid=cd7f76a58eb00801&srepoch=1735318347&all_sr_blocks=510672802_176040373_0_0_0&highlighted_blocks=510672802_176040373_0_0_0&matching_block_id=510672802_176040373_0_0_0&sr_pri_blocks=510672802_176040373_0_0_0__16440&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=price
Radiant BD Wejscie na kod,Gdynia,164,3100.0,6.9,29.0,0,https://www.booking.com/hotel/pl/radiant-bd.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJGUxYWNmZGI3LWY1OTAtNDEzNy1hMjNmLTZmZGVmYjM4MDQzM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=price&srpvid=cd7f76a58eb00801&srepoch=1735318347&all_sr_blocks=1241565203_396072632_0_0_0%2C1241565203_396072632_0_0_0&highlighted_blocks=1241565203_396072632_0_0_0%2C1241565203_396072632_0_0_0&matching_block_id=1241565203_396072632_0_0_0&sr_pri_blocks=1241565203_396072632_0_0_0__8220%2C1241565203_396072632_0_0_0__8220&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=price
Ciao Italia,Gdynia,169,1500.0,8.6,16.0,3,https://www.booking.com/hotel/pl/ciao-italia.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJGUxYWNmZGI3LWY1OTAtNDEzNy1hMjNmLTZmZGVmYjM4MDQzM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=price&srpvid=cd7f76a58eb00801&srepoch=1735318347&all_sr_blocks=1301854404_403065610_2_0_0&highlighted_blocks=1301854404_403065610_2_0_0&matching_block_id=1301854404_403065610_2_0_0&sr_pri_blocks=1301854404_403065610_2_0_0__16940&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=price
24h Gdynia Mini Apartamenty na kod dostępu & free parking & no keys,Gdynia,171,5000.0,9.1,310.0,3,https://www.booking.com/hotel/pl/miniapartament-okrezna-17.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJGUxYWNmZGI3LWY1OTAtNDEzNy1hMjNmLTZmZGVmYjM4MDQzM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=price&srpvid=cd7f76a58eb00801&srepoch=1735318347&all_sr_blocks=372591001_265753194_2_0_0&highlighted_blocks=372591001_265753194_2_0_0&matching_block_id=372591001_265753194_2_0_0&sr_pri_blocks=372591001_265753194_2_0_0__17100&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=price
110 Hostel,"Śródmieście, Gdynia",175,800.0,7.9,196.0,0,https://www.booking.com/hotel/pl/110-hostel.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJGUxYWNmZGI3LWY1OTAtNDEzNy1hMjNmLTZmZGVmYjM4MDQzM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=price&srpvid=cd7f76a58eb00801&srepoch=1735318347&all_sr_blocks=1126966402_385349918_2_0_0&highlighted_blocks=1126966402_385349918_2_0_0&matching_block_id=1126966402_385349918_2_0_0&sr_pri_blocks=1126966402_385349918_2_0_0__17500&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=price
Rest- Pokoje z Łazienkami,"Śródmieście, Gdynia",176,50.0,8.7,590.0,0,https://www.booking.com/hotel/pl/rest.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJGUxYWNmZGI3LWY1OTAtNDEzNy1hMjNmLTZmZGVmYjM4MDQzM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=price&srpvid=cd7f76a58eb00801&srepoch=1735318347&all_sr_blocks=171286614_266058742_2_0_0_695494&highlighted_blocks=171286614_266058742_2_0_0_695494&matching_block_id=171286614_266058742_2_0_0_695494&sr_pri_blocks=171286614_266058742_2_0_0_695494_17600&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=price
Dom & House - Apartament Orłowskie Molo przy plaży z widokiem na morze,"Orłowo, Gdynia",987,4200.0,8.6,70.0,3,https://www.booking.com/hotel/pl/dom-amp-house-apartament-orlowskie-molo.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJGM4NzYzYWYyLWRlYWQtNDJmMS04YjkxLWVlMjUwNjVlMDExMNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=price_from_high_to_low&srpvid=ca8476a5aafd0149&srepoch=1735318347&all_sr_blocks=727478902_311038886_4_0_0&highlighted_blocks=727478902_311038886_4_0_0&matching_block_id=727478902_311038886_4_0_0&sr_pri_blocks=727478902_311038886_4_0_0__98675&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=price_from_high_to_low
Apartamenty Sea Towers,"Śródmieście, Gdynia",984,600.0,8.2,44.0,3,https://www.booking.com/hotel/pl/apartamenty-sea-towers.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJGM4NzYzYWYyLWRlYWQtNDJmMS04YjkxLWVlMjUwNjVlMDExMNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=price_from_high_to_low&srpvid=ca8476a5aafd0149&srepoch=1735318347&all_sr_blocks=40657702_89086988_2_0_0&highlighted_blocks=40657702_89086988_2_0_0&matching_block_id=40657702_89086988_2_0_0&sr_pri_blocks=40657702_89086988_2_0_0__98415&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=price_from_high_to_low
Gdynia Apartment Syrokomli,"Wzgórze Świętego Maksymiliana, Gdynia",897,1600.0,8.7,3.0,3,https://www.booking.com/hotel/pl/gdynia-apartment-gdynia3.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJGM4NzYzYWYyLWRlYWQtNDJmMS04YjkxLWVlMjUwNjVlMDExMNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=price_from_high_to_low&srpvid=ca8476a5aafd0149&srepoch=1735318347&all_sr_blocks=1227152301_394748327_2_0_0&highlighted_blocks=1227152301_394748327_2_0_0&matching_block_id=1227152301_394748327_2_0_0&sr_pri_blocks=1227152301_394748327_2_0_0__89740&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=price_from_high_to_low
Cosy Home - Dom Mieszkanie na Redłowie dla rodzin i grup,"Redłowo, Gdynia",888,3000.0,8.9,7.0,3,https://www.booking.com/hotel/pl/cosy-home-dom-mieszkanie-na-redlowie-dla-rodzin-i-grup.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJGM4NzYzYWYyLWRlYWQtNDJmMS04YjkxLWVlMjUwNjVlMDExMNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=price_from_high_to_low&srpvid=ca8476a5aafd0149&srepoch=1735318347&all_sr_blocks=1215887501_394176528_10_0_0&highlighted_blocks=1215887501_394176528_10_0_0&matching_block_id=1215887501_394176528_10_0_0&sr_pri_blocks=1215887501_394176528_10_0_0__88806&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=price_from_high_to_low
Marina View - Yacht Park Premiere,"Śródmieście, Gdynia",854,1000.0,9.8,57.0,3,https://www.booking.com/hotel/pl/marina-view-yacht-park-premiere.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJGM4NzYzYWYyLWRlYWQtNDJmMS04YjkxLWVlMjUwNjVlMDExMNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=price_from_high_to_low&srpvid=ca8476a5aafd0149&srepoch=1735318347&all_sr_blocks=750674201_403966620_5_0_0&highlighted_blocks=750674201_403966620_5_0_0&matching_block_id=750674201_403966620_5_0_0&sr_pri_blocks=750674201_403966620_5_0_0__85440&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=price_from_high_to_low
Apartamenty Efekt 72,"Śródmieście, Gdynia",437,350.0,9.6,1139.0,4,https://www.booking.com/hotel/pl/apartamenty-efekt-72.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJGRjYTVlNjUzLTI1MDYtNDFiYy04NzQ2LWZjNjU5ZTc1ZjU2ZdgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=review_score_and_price&srpvid=b39076a5a9e902a8&srepoch=1735318347&all_sr_blocks=331605902_329665404_2_2_0_692616&highlighted_blocks=331605902_329665404_2_2_0_692616&matching_block_id=331605902_329665404_2_2_0_692616&sr_pri_blocks=331605902_329665404_2_2_0_692616_43662&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=review_score_and_price
Apartament Kaskada Parking & Balcony by Axel,"Redłowo, Gdynia",450,2300.0,9.7,25.0,3,https://www.booking.com/hotel/pl/apartament-kaskada-parking-amp-balcony-by-axel.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJGRjYTVlNjUzLTI1MDYtNDFiYy04NzQ2LWZjNjU5ZTc1ZjU2ZdgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=review_score_and_price&srpvid=b39076a5a9e902a8&srepoch=1735318347&all_sr_blocks=1153257201_391303932_2_0_0&highlighted_blocks=1153257201_391303932_2_0_0&matching_block_id=1153257201_391303932_2_0_0&sr_pri_blocks=1153257201_391303932_2_0_0__45000&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=review_score_and_price
7th Floor Rooms & Apartments Gdynia,"Śródmieście, Gdynia",454,350.0,9.5,114.0,3,https://www.booking.com/hotel/pl/7th-floor-rooms-amp-apartments-gdynia.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJGRjYTVlNjUzLTI1MDYtNDFiYy04NzQ2LWZjNjU5ZTc1ZjU2ZdgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=review_score_and_price&srpvid=b39076a5a9e902a8&srepoch=1735318347&all_sr_blocks=352906105_350991934_2_0_0&highlighted_blocks=352906105_350991934_2_0_0&matching_block_id=352906105_350991934_2_0_0&sr_pri_blocks=352906105_350991934_2_0_0__45440&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=review_score_and_price
Kościuszki Apartment Gdynia Pogórze by Noclegi Renters,Gdynia,480,6700.0,9.5,2.0,3,https://www.booking.com/hotel/pl/kosciuszki-72.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJGRjYTVlNjUzLTI1MDYtNDFiYy04NzQ2LWZjNjU5ZTc1ZjU2ZdgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=review_score_and_price&srpvid=b39076a5a9e902a8&srepoch=1735318347&all_sr_blocks=1209224902_393095647_2_0_0&highlighted_blocks=1209224902_393095647_2_0_0&matching_block_id=1209224902_393095647_2_0_0&sr_pri_blocks=1209224902_393095647_2_0_0__47982&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=review_score_and_price
Marina Comfort Apartment,"Śródmieście, Gdynia",605,300.0,8.2,5.0,3,https://www.booking.com/hotel/pl/marina-comfort-apartment.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJDY2OTM3NTE1LTY4MWYtNDMxMy1iYWVlLTM2OTkzMTRlZmMxNNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=distance_from_search&srpvid=1a8176a5ea1901c3&srepoch=1735318347&all_sr_blocks=1142884301_387118447_4_0_0&highlighted_blocks=1142884301_387118447_4_0_0&matching_block_id=1142884301_387118447_4_0_0&sr_pri_blocks=1142884301_387118447_4_0_0__60527&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=distance_from_search
Pokoje na Kamiennej,"Kamienna Góra, Gdynia",356,350.0,8.8,4.0,0,https://www.booking.com/hotel/pl/pokoje-na-kamiennej.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJDY2OTM3NTE1LTY4MWYtNDMxMy1iYWVlLTM2OTkzMTRlZmMxNNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=distance_from_search&srpvid=1a8176a5ea1901c3&srepoch=1735318347&all_sr_blocks=1237203101_395810718_2_0_0&highlighted_blocks=1237203101_395810718_2_0_0&matching_block_id=1237203101_395810718_2_0_0&sr_pri_blocks=1237203101_395810718_2_0_0__35644&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=distance_from_search
Batorego Studio Apartment Downtown Gdynia by Noclegi Renters,"Śródmieście, Gdynia",394,350.0,8.8,23.0,3,https://www.booking.com/hotel/pl/batorego-studio-apartment-downtown-gdynia-by-renters.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJDY2OTM3NTE1LTY4MWYtNDMxMy1iYWVlLTM2OTkzMTRlZmMxNNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=distance_from_search&srpvid=1a8176a5ea1901c3&srepoch=1735318347&all_sr_blocks=917616502_363302537_2_0_0&highlighted_blocks=917616502_363302537_2_0_0&matching_block_id=917616502_363302537_2_0_0&sr_pri_blocks=917616502_363302537_2_0_0__39445&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=distance_from_search
Apartamenty Efekt 72,"Śródmieście, Gdynia",437,350.0,9.6,1139.0,4,https://www.booking.com/hotel/pl/apartamenty-efekt-72.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJDY2OTM3NTE1LTY4MWYtNDMxMy1iYWVlLTM2OTkzMTRlZmMxNNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=distance_from_search&srpvid=1a8176a5ea1901c3&srepoch=1735318347&all_sr_blocks=331605902_329665404_2_2_0_692616&highlighted_blocks=331605902_329665404_2_2_0_692616&matching_block_id=331605902_329665404_2_2_0_692616&sr_pri_blocks=331605902_329665404_2_2_0_692616_43662&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=distance_from_search
Comfy Apartments - Park Technologiczny,"Wzgórze Świętego Maksymiliana, Gdynia",423,2200.0,8.8,236.0,3,https://www.booking.com/hotel/pl/apartamenty-park-technologiczny.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJDA2NTMzMGQ0LTcwOGUtNDI1Zi1iMjgxLWViNDEyYzlmZjc4NtgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=upsort_bh&srpvid=68cd76a52bc10138&srepoch=1735318347&all_sr_blocks=692332901_285224086_2_2_0&highlighted_blocks=692332901_285224086_2_2_0&matching_block_id=692332901_285224086_2_2_0&sr_pri_blocks=692332901_285224086_2_2_0__42307&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=upsort_bh
Gdynia Port Marine Apartment with Sea View by Noclegi Renters,"Śródmieście, Gdynia",780,1000.0,9.6,9.0,3,https://www.booking.com/hotel/pl/gdynia-port-marine-apartment-with-sea-view-by-renters.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJDA2NTMzMGQ0LTcwOGUtNDI1Zi1iMjgxLWViNDEyYzlmZjc4NtgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=upsort_bh&srpvid=68cd76a52bc10138&srepoch=1735318347&all_sr_blocks=1142788102_387111819_2_0_0&highlighted_blocks=1142788102_387111819_2_0_0&matching_block_id=1142788102_387111819_2_0_0&sr_pri_blocks=1142788102_387111819_2_0_0__78003&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=upsort_bh
Apartments Riviera Świętojańska by Noclegi Renters,"Wzgórze Świętego Maksymiliana, Gdynia",481,1300.0,8.2,30.0,3,https://www.booking.com/hotel/pl/apartments-riviera-swietojanska-by-renters.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJDA2NTMzMGQ0LTcwOGUtNDI1Zi1iMjgxLWViNDEyYzlmZjc4NtgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=upsort_bh&srpvid=68cd76a52bc10138&srepoch=1735318347&all_sr_blocks=723964101_310049322_2_0_0&highlighted_blocks=723964101_310049322_2_0_0&matching_block_id=723964101_310049322_2_0_0&sr_pri_blocks=723964101_310049322_2_0_0__48084&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=upsort_bh
